Start	Destination	Distance_mi	Fare_USD
Court House	Farragut West	2.79	2.00
Court House	Federal Center SW	4.57	2.65
Court House	Federal Triangle	3.63	2.25
Court House	Foggy Bottom-GWU	2.27	2.00
Court House	Forest Glen	11.45	5.40
Court House	Fort Totten	7.59	3.85
Court House	Franconia-Springfield	12.96	6.00
Court House	Friendship Heights	7.14	3.65
Court House	Gallery Pl-Chinatown	3.79	2.30
Court House	Georgia Ave-Petworth	6.06	3.20
Court House	Glenmont	14.66	6.00
Court House	Greenbelt	14.63	6.00
Court House	Greensboro	9.15	4.45
Court House	Grosvenor-Strathmore	12.09	5.65
Court House	Herndon	17.87	6.00
Court House	Huntington	8.43	4.15
Court House	Hyattsville Crossing	10.47	5.00
Court House	Innovation Center	19.58	6.00
Court House	Judiciary Square	4.13	2.45
Court House	King St-Old Town	7.44	3.80
Court House	L'Enfant Plaza	4.24	2.50
Court House	Landover	12.33	5.75
Court House	Loudoun Gateway	23.55	6.00
Court House	McLean	7.88	3.95
Court House	McPherson Square	3.16	2.05
Court House	Medical Center	9.87	4.75
Court House	Metro Center	3.51	2.20
Court House	Minnesota Ave	8.70	4.30
Court House	Morgan Boulevard	13.04	6.00
Court House	Mt Vernon Sq 7th St-Convention Center	4.16	2.45
Court House	Navy Yard-Ballpark	5.43	2.95
Court House	Naylor Road	9.35	4.55
Court House	New Carrollton	13.70	6.00
Court House	NoMa-Gallaudet U	5.21	2.90
Court House	North Bethesda	13.45	6.00
Court House	Pentagon	2.82	2.00
Court House	Pentagon City	3.21	2.10
Court House	Potomac Ave	6.25	3.30
Court House	Potomac Yard	5.69	3.10
Court House	Reston Town Center	16.55	6.00
Court House	Rhode Island Ave-Brentwood	6.10	3.25
Court House	Rockville	16.39	6.00
Court House	Ronald Reagan Washington National Airport	4.34	2.55
Court House	Rosslyn	1.03	2.00
Court House	Shady Grove	19.04	6.00
Court House	Shaw-Howard U	4.49	2.60
Court House	Silver Spring	10.02	4.80
Court House	Smithsonian	3.81	2.30
Court House	Southern Avenue	8.41	4.15
Court House	Spring Hill	9.77	4.70
Court House	Stadium-Armory	6.82	3.55
Court House	Suitland	10.75	5.10
Court House	Takoma	8.93	4.35
Court House	Tenleytown-AU	6.39	3.35
Court House	Twinbrook	14.53	6.00
Court House	Tysons	8.45	4.20
Court House	U Street/African-Amer Civil War Memorial/Cardozo	4.65	2.65
Court House	Union Station	4.71	2.70
Court House	Van Dorn Street	9.73	4.70
Court House	Van Ness-UDC	5.75	3.10
Court House	Vienna/Fairfax-GMU	10.51	5.00
Court House	Virginia Square-GMU	0.98	2.00
Court House	Washington Dulles International Airport	21.44	6.00
Court House	Waterfront	4.81	2.70
Court House	West Falls Church	5.83	3.15
Court House	West Hyattsville	9.35	4.55
Court House	Wheaton	12.97	6.00
Court House	Wiehle-Reston East	15.42	6.00
Court House	Woodley Park-Zoo/Adams Morgan	4.67	2.65
Crystal City	Addison Road-Seat Pleasant	10.04	4.80
Crystal City	Anacostia	4.63	2.65
Crystal City	Archives-Navy Memorial-Penn Quarter	3.55	2.20
Crystal City	Arlington Cemetery	2.31	2.00
Crystal City	Ashburn	29.14	6.00
Crystal City	Ballston-MU	5.01	2.80
Crystal City	Benning Road	7.71	3.90
Crystal City	Bethesda	10.61	5.05
Crystal City	Braddock Road	3.31	2.10
Crystal City	Branch Ave	10.41	4.95
Crystal City	Brookland-CUA	7.11	3.65
Crystal City	Capitol Heights	9.11	4.45
Crystal City	Capitol South	3.83	2.35
Crystal City	Cheverly	9.42	4.55
Crystal City	Clarendon	4.17	2.45
Crystal City	Cleveland Park	6.68	3.45
Crystal City	College Park-U of Md	12.64	5.85
Crystal City	Columbia Heights	5.95	3.20
Crystal City	Congress Heights	5.51	3.00
Crystal City	Court House	3.83	2.35
Crystal City	Deanwood	8.26	4.10
Crystal City	Downtown Largo	12.90	5.95
Crystal City	Dunn Loring-Merrifield	11.44	5.40
Crystal City	Dupont Circle	4.87	2.75
Crystal City	East Falls Church	7.39	3.75
Crystal City	Eastern Market	4.28	2.50
Crystal City	Eisenhower Avenue	4.54	2.60
Crystal City	Farragut North	4.40	2.55
Crystal City	Farragut West	4.25	2.50
Crystal City	Federal Center SW	3.32	2.15
Crystal City	Federal Triangle	3.65	2.25
Crystal City	Foggy Bottom-GWU	3.94	2.40
Crystal City	Forest Glen	12.66	5.85
Crystal City	Fort Totten	8.22	4.10
Crystal City	Franconia-Springfield	10.28	4.90
Crystal City	Friendship Heights	8.90	4.35
Crystal City	Gallery Pl-Chinatown	3.88	2.35
Crystal City	Georgia Ave-Petworth	6.78	3.50
Crystal City	Glenmont	15.96	6.00
Crystal City	Greenbelt	15.05	6.00
Crystal City	Greensboro	12.81	5.90
Crystal City	Grosvenor-Strathmore	13.88	6.00
Crystal City	Herndon	21.49	6.00
Crystal City	Huntington	5.05	2.80
Crystal City	Hyattsville Crossing	10.85	5.15
Crystal City	Innovation Center	23.21	6.00
Crystal City	Judiciary Square	4.08	2.45
Crystal City	King St-Old Town	3.92	2.35
Crystal City	L'Enfant Plaza	3.05	2.00
Crystal City	Landover	11.22	5.30
Crystal City	Loudoun Gateway	27.22	6.00
Crystal City	McLean	11.58	5.45
Crystal City	McPherson Square	4.21	2.50
Crystal City	Medical Center	11.66	5.45
Crystal City	Metro Center	3.93	2.35
Crystal City	Minnesota Ave	7.40	3.75
Crystal City	Morgan Boulevard	11.56	5.40
Crystal City	Mt Vernon Sq 7th St-Convention Center	4.42	2.55
Crystal City	Navy Yard-Ballpark	3.91	2.35
Crystal City	Naylor Road	7.48	3.80
Crystal City	New Carrollton	12.65	5.85
Crystal City	NoMa-Gallaudet U	5.24	2.90
Crystal City	North Bethesda	15.26	6.00
Crystal City	Pentagon	1.07	2.00
Crystal City	Pentagon City	0.64	2.00
Crystal City	Potomac Ave	4.78	2.70
Crystal City	Potomac Yard	1.95	2.00
Crystal City	Reston Town Center	20.19	6.00
Crystal City	Rhode Island Ave-Brentwood	6.30	3.30
Crystal City	Rockville	18.26	6.00
Crystal City	Ronald Reagan Washington National Airport	0.51	2.00
Crystal City	Rosslyn	3.23	2.10
Crystal City	Shady Grove	20.92	6.00
Crystal City	Shaw-Howard U	4.88	2.75
Crystal City	Silver Spring	11.11	5.25
Crystal City	Smithsonian	3.29	2.10
Crystal City	Southern Avenue	6.42	3.35
Crystal City	Spring Hill	13.45	6.00
Crystal City	Stadium-Armory	5.43	2.95
Crystal City	Suitland	8.86	4.35
Crystal City	Takoma	9.86	4.75
Crystal City	Tenleytown-AU	8.12	4.05
Crystal City	Twinbrook	16.35	6.00
Crystal City	Tysons	12.12	5.65
Crystal City	U Street/African-Amer Civil War Memorial/Cardozo	5.18	2.85
Crystal City	Union Station	4.59	2.65
Crystal City	Van Dorn Street	6.98	3.60
Crystal City	Van Ness-UDC	7.29	3.70
Crystal City	Vienna/Fairfax-GMU	13.87	6.00
Crystal City	Virginia Square-GMU	4.50	2.60
Crystal City	Washington Dulles International Airport	25.04	6.00
Crystal City	Waterfront	3.32	2.15
Crystal City	West Falls Church	9.42	4.55
Crystal City	West Hyattsville	9.73	4.70
Crystal City	Wheaton	14.24	6.00
Crystal City	Wiehle-Reston East	19.06	6.00
Crystal City	Woodley Park-Zoo/Adams Morgan	6.00	3.20
Deanwood	Addison Road-Seat Pleasant	5.33	2.95
Deanwood	Anacostia	6.42	3.35
Deanwood	Archives-Navy Memorial-Penn Quarter	5.54	3.00
Deanwood	Arlington Cemetery	8.24	4.10
Deanwood	Ashburn	34.57	6.00
Deanwood	Ballston-MU	11.00	5.20
Deanwood	Benning Road	3.37	2.15
Deanwood	Bethesda	12.17	5.65
Deanwood	Braddock Road	11.06	5.20
Deanwood	Branch Ave	10.44	5.00
Deanwood	Brookland-CUA	6.96	3.60
Deanwood	Capitol Heights	4.41	2.55
Deanwood	Capitol South	4.46	2.60
Deanwood	Cheverly	1.16	2.00
Deanwood	Clarendon	9.98	4.80
Deanwood	Cleveland Park	8.49	4.20
Deanwood	College Park-U of Md	10.80	5.10
Deanwood	Columbia Heights	7.24	3.70
Deanwood	Congress Heights	7.41	3.75
Deanwood	Court House	9.49	4.60
Deanwood	Crystal City	8.26	4.10
Deanwood	Downtown Largo	7.90	3.95
Deanwood	Dunn Loring-Merrifield	17.51	6.00
Deanwood	Dupont Circle	7.03	3.60
Deanwood	East Falls Church	13.39	6.00
Deanwood	Eastern Market	3.99	2.40
Deanwood	Eisenhower Avenue	12.40	5.75
Deanwood	Farragut North	6.67	3.45
Deanwood	Farragut West	6.72	3.50
Deanwood	Federal Center SW	5.02	2.80
Deanwood	Federal Triangle	5.86	3.15
Deanwood	Foggy Bottom-GWU	7.24	3.70
Deanwood	Forest Glen	12.96	6.00
Deanwood	Fort Totten	8.14	4.05
Deanwood	Franconia-Springfield	18.47	6.00
Deanwood	Friendship Heights	10.72	5.10
Deanwood	Gallery Pl-Chinatown	5.69	3.10
Deanwood	Georgia Ave-Petworth	7.57	3.85
Deanwood	Glenmont	16.14	6.00
Deanwood	Greenbelt	13.21	6.00
Deanwood	Greensboro	18.46	6.00
Deanwood	Grosvenor-Strathmore	15.00	6.00
Deanwood	Herndon	27.12	6.00
Deanwood	Huntington	12.91	5.95
Deanwood	Hyattsville Crossing	9.44	4.60
Deanwood	Innovation Center	28.82	6.00
Deanwood	Judiciary Square	5.75	3.10
Deanwood	King St-Old Town	11.70	5.50
Deanwood	L'Enfant Plaza	5.35	2.95
Deanwood	Landover	2.97	2.00
Deanwood	Loudoun Gateway	32.68	6.00
Deanwood	McLean	17.14	6.00
Deanwood	McPherson Square	6.34	3.35
Deanwood	Medical Center	13.04	6.00
Deanwood	Metro Center	5.98	3.20
Deanwood	Minnesota Ave	0.88	2.00
Deanwood	Morgan Boulevard	6.65	3.45
Deanwood	Mt Vernon Sq 7th St-Convention Center	5.95	3.20
Deanwood	Navy Yard-Ballpark	5.78	3.10
Deanwood	Naylor Road	8.02	4.00
Deanwood	New Carrollton	4.41	2.55
Deanwood	NoMa-Gallaudet U	6.01	3.20
Deanwood	North Bethesda	16.32	6.00
Deanwood	Pentagon	7.51	3.80
Deanwood	Pentagon City	8.05	4.00
Deanwood	Potomac Ave	3.49	2.20
Deanwood	Potomac Yard	9.75	4.70
Deanwood	Reston Town Center	25.78	6.00
Deanwood	Rhode Island Ave-Brentwood	6.41	3.35
Deanwood	Rockville	19.39	6.00
Deanwood	Ronald Reagan Washington National Airport	8.46	4.20
Deanwood	Rosslyn	8.48	4.20
Deanwood	Shady Grove	21.97	6.00
Deanwood	Shaw-Howard U	6.19	3.30
Deanwood	Silver Spring	11.36	5.35
Deanwood	Smithsonian	5.73	3.10
Deanwood	Southern Avenue	7.90	3.95
Deanwood	Spring Hill	19.03	6.00
Deanwood	Stadium-Armory	2.84	2.00
Deanwood	Suitland	8.88	4.35
Deanwood	Takoma	9.96	4.80
Deanwood	Tenleytown-AU	10.06	4.80
Deanwood	Twinbrook	17.38	6.00
Deanwood	Tysons	17.75	6.00
Deanwood	U Street/African-Amer Civil War Memorial/Cardozo	6.59	3.45
Deanwood	Union Station	5.82	3.15
Deanwood	Van Dorn Street	15.19	6.00
Deanwood	Van Ness-UDC	9.02	4.40
Deanwood	Vienna/Fairfax-GMU	20.00	6.00
Deanwood	Virginia Square-GMU	10.44	5.00
Deanwood	Washington Dulles International Airport	30.72	6.00
Deanwood	Waterfront	5.74	3.10
Deanwood	West Falls Church	15.25	6.00
Deanwood	West Hyattsville	8.63	4.25
Deanwood	Wheaton	14.51	6.00
Deanwood	Wiehle-Reston East	24.66	6.00
Deanwood	Woodley Park-Zoo/Adams Morgan	7.92	3.95
Downtown Largo	Addison Road-Seat Pleasant	2.87	2.00
Downtown Largo	Anacostia	10.90	5.15
Downtown Largo	Archives-Navy Memorial-Penn Quarter	10.40	4.95
Downtown Largo	Arlington Cemetery	13.07	6.00
Downtown Largo	Ashburn	39.47	6.00
Downtown Largo	Ballston-MU	15.85	6.00
Downtown Largo	Benning Road	5.24	2.90
Downtown Largo	Bethesda	16.93	6.00
Downtown Largo	Braddock Road	15.34	6.00
Downtown Largo	Branch Ave	13.14	6.00
Downtown Largo	Brookland-CUA	11.80	5.50
Downtown Largo	Capitol Heights	3.80	2.30
Downtown Largo	Capitol South	9.24	4.50
Downtown Largo	Cheverly	8.05	4.00
Downtown Largo	Clarendon	14.84	6.00
Downtown Largo	Cleveland Park	13.39	6.00
Downtown Largo	College Park-U of Md	14.34	6.00
Downtown Largo	Columbia Heights	12.15	5.65
Downtown Largo	Congress Heights	11.59	5.45
Downtown Largo	Court House	14.35	6.00
Downtown Largo	Crystal City	12.90	5.95
Downtown Largo	Deanwood	7.90	3.95
Downtown Largo	Dunn Loring-Merrifield	22.39	6.00
Downtown Largo	Dupont Circle	11.94	5.60
Downtown Largo	East Falls Church	18.26	6.00
Downtown Largo	Eastern Market	8.74	4.30
Downtown Largo	Eisenhower Avenue	16.66	6.00
Downtown Largo	Farragut North	11.57	5.45
Downtown Largo	Farragut West	11.61	5.45
Downtown Largo	Federal Center SW	9.81	4.70
Downtown Largo	Federal Triangle	10.72	5.10
Downtown Largo	Foggy Bottom-GWU	12.14	5.65
Downtown Largo	Forest Glen	17.38	6.00
Downtown Largo	Fort Totten	12.86	5.95
Downtown Largo	Franconia-Springfield	22.85	6.00
Downtown Largo	Friendship Heights	15.56	6.00
Downtown Largo	Gallery Pl-Chinatown	10.57	5.05
Downtown Largo	Georgia Ave-Petworth	12.43	5.75
Downtown Largo	Glenmont	20.34	6.00
Downtown Largo	Greenbelt	16.28	6.00
Downtown Largo	Greensboro	23.38	6.00
Downtown Largo	Grosvenor-Strathmore	19.57	6.00
Downtown Largo	Herndon	32.04	6.00
Downtown Largo	Huntington	17.13	6.00
Downtown Largo	Hyattsville Crossing	13.61	6.00
Downtown Largo	Innovation Center	33.74	6.00
Downtown Largo	Judiciary Square	10.62	5.05
Downtown Largo	King St-Old Town	15.96	6.00
Downtown Largo	L'Enfant Plaza	10.14	4.85
Downtown Largo	Landover	8.64	4.25
Downtown Largo	Loudoun Gateway	37.59	6.00
Downtown Largo	McLean	22.05	6.00
Downtown Largo	McPherson Square	11.23	5.30
Downtown Largo	Medical Center	17.74	6.00
Downtown Largo	Metro Center	10.86	5.15
Downtown Largo	Minnesota Ave	7.76	3.90
Downtown Largo	Morgan Boulevard	1.35	2.00
Downtown Largo	Mt Vernon Sq 7th St-Convention Center	10.85	5.15
Downtown Largo	Navy Yard-Ballpark	10.47	5.00
Downtown Largo	Naylor Road	11.90	5.55
Downtown Largo	New Carrollton	9.47	4.60
Downtown Largo	NoMa-Gallaudet U	10.92	5.15
Downtown Largo	North Bethesda	20.82	6.00
Downtown Largo	Pentagon	12.24	5.70
Downtown Largo	Pentagon City	12.74	5.90
Downtown Largo	Potomac Ave	8.17	4.05
Downtown Largo	Potomac Yard	14.17	6.00
Downtown Largo	Reston Town Center	30.69	6.00
Downtown Largo	Rhode Island Ave-Brentwood	11.31	5.30
Downtown Largo	Rockville	23.83	6.00
Downtown Largo	Ronald Reagan Washington National Airport	13.05	6.00
Downtown Largo	Rosslyn	13.36	6.00
Downtown Largo	Shady Grove	26.34	6.00
Downtown Largo	Shaw-Howard U	11.11	5.25
Downtown Largo	Silver Spring	15.86	6.00
Downtown Largo	Smithsonian	10.56	5.00
Downtown Largo	Southern Avenue	11.88	5.55
Downtown Largo	Spring Hill	23.95	6.00
Downtown Largo	Stadium-Armory	7.56	3.80
Downtown Largo	Suitland	12.22	5.70
Downtown Largo	Takoma	14.54	6.00
Downtown Largo	Tenleytown-AU	14.94	6.00
Downtown Largo	Twinbrook	21.85	6.00
Downtown Largo	Tysons	22.67	6.00
Downtown Largo	U Street/African-Amer Civil War Memorial/Cardozo	11.51	5.40
Downtown Largo	Union Station	10.69	5.10
Downtown Largo	Van Dorn Street	19.64	6.00
Downtown Largo	Van Ness-UDC	13.90	6.00
Downtown Largo	Vienna/Fairfax-GMU	24.87	6.00
Downtown Largo	Virginia Square-GMU	15.29	6.00
Downtown Largo	Washington Dulles International Airport	35.64	6.00
Downtown Largo	Waterfront	10.46	5.00
Downtown Largo	West Falls Church	20.15	6.00
Downtown Largo	West Hyattsville	13.08	6.00
Downtown Largo	Wheaton	18.82	6.00
Downtown Largo	Wiehle-Reston East	29.58	6.00
Downtown Largo	Woodley Park-Zoo/Adams Morgan	12.84	5.95
Dunn Loring-Merrifield	Addison Road-Seat Pleasant	19.59	6.00
Dunn Loring-Merrifield	Anacostia	14.31	6.00
Dunn Loring-Merrifield	Archives-Navy Memorial-Penn Quarter	12.01	5.60
Dunn Loring-Merrifield	Arlington Cemetery	9.69	4.70
Dunn Loring-Merrifield	Ashburn	22.35	6.00
Dunn Loring-Merrifield	Ballston-MU	6.55	3.40
Dunn Loring-Merrifield	Benning Road	17.16	6.00
Dunn Loring-Merrifield	Bethesda	14.84	6.00
Dunn Loring-Merrifield	Braddock Road	13.66	6.00
Dunn Loring-Merrifield	Branch Ave	20.14	6.00
Dunn Loring-Merrifield	Brookland-CUA	14.60	6.00
Dunn Loring-Merrifield	Capitol Heights	18.62	6.00
Dunn Loring-Merrifield	Capitol South	13.17	6.00
Dunn Loring-Merrifield	Cheverly	18.63	6.00
Dunn Loring-Merrifield	Clarendon	7.55	3.80
Dunn Loring-Merrifield	Cleveland Park	12.63	5.85
Dunn Loring-Merrifield	College Park-U of Md	20.02	6.00
Dunn Loring-Merrifield	Columbia Heights	12.95	6.00
Dunn Loring-Merrifield	Congress Heights	15.25	6.00
Dunn Loring-Merrifield	Court House	8.03	4.00
Dunn Loring-Merrifield	Crystal City	11.44	5.40
Dunn Loring-Merrifield	Deanwood	17.51	6.00
Dunn Loring-Merrifield	Downtown Largo	22.39	6.00
Dunn Loring-Merrifield	Dupont Circle	11.82	5.55
Dunn Loring-Merrifield	East Falls Church	4.13	2.45
Dunn Loring-Merrifield	Eastern Market	13.67	6.00
Dunn Loring-Merrifield	Eisenhower Avenue	14.18	6.00
Dunn Loring-Merrifield	Farragut North	11.63	5.45
Dunn Loring-Merrifield	Farragut West	10.80	5.10
Dunn Loring-Merrifield	Federal Center SW	12.59	5.85
Dunn Loring-Merrifield	Federal Triangle	11.67	5.45
Dunn Loring-Merrifield	Foggy Bottom-GWU	10.27	4.90
Dunn Loring-Merrifield	Forest Glen	17.95	6.00
Dunn Loring-Merrifield	Fort Totten	15.21	6.00
Dunn Loring-Merrifield	Franconia-Springfield	16.76	6.00
Dunn Loring-Merrifield	Friendship Heights	13.64	6.00
Dunn Loring-Merrifield	Gallery Pl-Chinatown	11.82	5.55
Dunn Loring-Merrifield	Georgia Ave-Petworth	13.74	6.00
Dunn Loring-Merrifield	Glenmont	20.64	6.00
Dunn Loring-Merrifield	Greenbelt	22.14	6.00
Dunn Loring-Merrifield	Greensboro	6.58	3.45
Dunn Loring-Merrifield	Grosvenor-Strathmore	17.54	6.00
Dunn Loring-Merrifield	Herndon	14.65	6.00
Dunn Loring-Merrifield	Huntington	14.48	6.00
Dunn Loring-Merrifield	Hyattsville Crossing	18.17	6.00
Dunn Loring-Merrifield	Innovation Center	16.35	6.00
Dunn Loring-Merrifield	Judiciary Square	12.16	5.65
Dunn Loring-Merrifield	King St-Old Town	13.94	6.00
Dunn Loring-Merrifield	L'Enfant Plaza	12.26	5.70
Dunn Loring-Merrifield	Landover	20.31	6.00
Dunn Loring-Merrifield	Loudoun Gateway	20.43	6.00
Dunn Loring-Merrifield	McLean	6.04	3.20
Dunn Loring-Merrifield	McPherson Square	11.17	5.25
Dunn Loring-Merrifield	Medical Center	15.67	6.00
Dunn Loring-Merrifield	Metro Center	11.53	5.40
Dunn Loring-Merrifield	Minnesota Ave	16.73	6.00
Dunn Loring-Merrifield	Morgan Boulevard	21.07	6.00
Dunn Loring-Merrifield	Mt Vernon Sq 7th St-Convention Center	12.16	5.65
Dunn Loring-Merrifield	Navy Yard-Ballpark	13.41	6.00
Dunn Loring-Merrifield	Naylor Road	17.21	6.00
Dunn Loring-Merrifield	New Carrollton	21.65	6.00
Dunn Loring-Merrifield	NoMa-Gallaudet U	13.22	6.00
Dunn Loring-Merrifield	North Bethesda	18.66	6.00
Dunn Loring-Merrifield	Pentagon	10.62	5.05
Dunn Loring-Merrifield	Pentagon City	10.82	5.15
Dunn Loring-Merrifield	Potomac Ave	14.27	6.00
Dunn Loring-Merrifield	Potomac Yard	12.86	5.95
Dunn Loring-Merrifield	Reston Town Center	13.40	6.00
Dunn Loring-Merrifield	Rhode Island Ave-Brentwood	14.03	6.00
Dunn Loring-Merrifield	Rockville	21.01	6.00
Dunn Loring-Merrifield	Ronald Reagan Washington National Airport	11.92	5.55
Dunn Loring-Merrifield	Rosslyn	9.03	4.40
Dunn Loring-Merrifield	Shady Grove	23.42	6.00
Dunn Loring-Merrifield	Shaw-Howard U	12.43	5.75
Dunn Loring-Merrifield	Silver Spring	16.90	6.00
Dunn Loring-Merrifield	Smithsonian	11.84	5.55
Dunn Loring-Merrifield	Southern Avenue	16.16	6.00
Dunn Loring-Merrifield	Spring Hill	7.23	3.70
Dunn Loring-Merrifield	Stadium-Armory	14.85	6.00
Dunn Loring-Merrifield	Suitland	18.60	6.00
Dunn Loring-Merrifield	Takoma	16.16	6.00
Dunn Loring-Merrifield	Tenleytown-AU	13.18	6.00
Dunn Loring-Merrifield	Twinbrook	19.56	6.00
Dunn Loring-Merrifield	Tysons	6.18	3.25
Dunn Loring-Merrifield	U Street/African-Amer Civil War Memorial/Cardozo	12.55	5.80
Dunn Loring-Merrifield	Union Station	12.74	5.90
Dunn Loring-Merrifield	Van Dorn Street	14.57	6.00
Dunn Loring-Merrifield	Van Ness-UDC	12.94	6.00
Dunn Loring-Merrifield	Vienna/Fairfax-GMU	2.48	2.00
Dunn Loring-Merrifield	Virginia Square-GMU	7.11	3.65
Dunn Loring-Merrifield	Washington Dulles International Airport	18.13	6.00
Dunn Loring-Merrifield	Waterfront	12.78	5.90
Dunn Loring-Merrifield	West Falls Church	2.38	2.00
Dunn Loring-Merrifield	West Hyattsville	17.09	6.00
Dunn Loring-Merrifield	Wheaton	19.17	6.00
Dunn Loring-Merrifield	Wiehle-Reston East	12.30	5.70
Dunn Loring-Merrifield	Woodley Park-Zoo/Adams Morgan	12.31	5.70
Dupont Circle	Addison Road-Seat Pleasant	9.22	4.50
Dupont Circle	Anacostia	4.60	2.65
Dupont Circle	Archives-Navy Memorial-Penn Quarter	1.79	2.00
Dupont Circle	Arlington Cemetery	3.48	2.20
Dupont Circle	Ashburn	28.92	6.00
Dupont Circle	Ballston-MU	5.42	2.95
Dupont Circle	Benning Road	6.79	3.50
Dupont Circle	Bethesda	5.94	3.20
Dupont Circle	Braddock Road	8.18	4.05
Dupont Circle	Branch Ave	10.49	5.00
Dupont Circle	Brookland-CUA	4.16	2.45
Dupont Circle	Capitol Heights	8.24	4.10
Dupont Circle	Capitol South	3.04	2.00
Dupont Circle	Cheverly	8.12	4.05
Dupont Circle	Clarendon	4.41	2.55
Dupont Circle	Cleveland Park	1.90	2.00
Dupont Circle	College Park-U of Md	9.74	4.70
Dupont Circle	Columbia Heights	2.68	2.00
Dupont Circle	Congress Heights	5.85	3.15
Dupont Circle	Court House	3.90	2.35
Dupont Circle	Crystal City	4.87	2.75
Dupont Circle	Deanwood	7.03	3.60
Dupont Circle	Downtown Largo	11.94	5.60
Dupont Circle	Dunn Loring-Merrifield	11.82	5.55
Dupont Circle	East Falls Church	7.72	3.90
Dupont Circle	Eastern Market	3.50	2.20
Dupont Circle	Eisenhower Avenue	9.40	4.55
Dupont Circle	Farragut North	0.51	2.00
Dupont Circle	Farragut West	1.37	2.00
Dupont Circle	Federal Center SW	2.54	2.00
Dupont Circle	Federal Triangle	1.49	2.00
Dupont Circle	Foggy Bottom-GWU	1.69	2.00
Dupont Circle	Forest Glen	9.37	4.55
Dupont Circle	Fort Totten	5.05	2.80
Dupont Circle	Franconia-Springfield	14.86	6.00
Dupont Circle	Friendship Heights	4.25	2.50
Dupont Circle	Gallery Pl-Chinatown	1.48	2.00
Dupont Circle	Georgia Ave-Petworth	3.54	2.20
Dupont Circle	Glenmont	12.67	5.85
Dupont Circle	Greenbelt	12.06	5.60
Dupont Circle	Greensboro	12.74	5.90
Dupont Circle	Grosvenor-Strathmore	9.16	4.45
Dupont Circle	Herndon	21.41	6.00
Dupont Circle	Huntington	9.91	4.75
Dupont Circle	Hyattsville Crossing	7.89	3.95
Dupont Circle	Innovation Center	23.12	6.00
Dupont Circle	Judiciary Square	1.84	2.00
Dupont Circle	King St-Old Town	8.79	4.30
Dupont Circle	L'Enfant Plaza	2.28	2.00
Dupont Circle	Landover	9.79	4.70
Dupont Circle	Loudoun Gateway	27.02	6.00
Dupont Circle	McLean	11.42	5.35
Dupont Circle	McPherson Square	1.28	2.00
Dupont Circle	Medical Center	6.96	3.60
Dupont Circle	Metro Center	1.23	2.00
Dupont Circle	Minnesota Ave	6.30	3.30
Dupont Circle	Morgan Boulevard	10.65	5.05
Dupont Circle	Mt Vernon Sq 7th St-Convention Center	1.67	2.00
Dupont Circle	Navy Yard-Ballpark	3.49	2.20
Dupont Circle	Naylor Road	7.44	3.80
Dupont Circle	New Carrollton	11.14	5.25
Dupont Circle	NoMa-Gallaudet U	2.73	2.00
Dupont Circle	North Bethesda	10.54	5.00
Dupont Circle	Pentagon	3.83	2.35
Dupont Circle	Pentagon City	4.42	2.55
Dupont Circle	Potomac Ave	4.11	2.45
Dupont Circle	Potomac Yard	6.80	3.50
Dupont Circle	Reston Town Center	20.07	6.00
Dupont Circle	Rhode Island Ave-Brentwood	3.52	2.20
Dupont Circle	Rockville	13.58	6.00
Dupont Circle	Ronald Reagan Washington National Airport	5.29	2.90
Dupont Circle	Rosslyn	2.87	2.00
Dupont Circle	Shady Grove	16.25	6.00
Dupont Circle	Shaw-Howard U	1.91	2.00
Dupont Circle	Silver Spring	7.81	3.90
Dupont Circle	Smithsonian	1.83	2.00
Dupont Circle	Southern Avenue	6.72	3.50
Dupont Circle	Spring Hill	13.32	6.00
Dupont Circle	Stadium-Armory	4.57	2.65
Dupont Circle	Suitland	8.80	4.30
Dupont Circle	Takoma	6.58	3.45
Dupont Circle	Tenleytown-AU	3.48	2.20
Dupont Circle	Twinbrook	11.63	5.45
Dupont Circle	Tysons	12.03	5.60
Dupont Circle	U Street/African-Amer Civil War Memorial/Cardozo	2.05	2.00
Dupont Circle	Union Station	2.37	2.00
Dupont Circle	Van Dorn Street	11.57	5.45
Dupont Circle	Van Ness-UDC	2.53	2.00
Dupont Circle	Vienna/Fairfax-GMU	14.31	6.00
Dupont Circle	Virginia Square-GMU	4.87	2.75
Dupont Circle	Washington Dulles International Airport	25.01	6.00
Dupont Circle	Waterfront	2.98	2.00
Dupont Circle	West Falls Church	9.53	4.60
Dupont Circle	West Hyattsville	6.76	3.50
Dupont Circle	Wheaton	10.95	5.20
Dupont Circle	Wiehle-Reston East	18.95	6.00
Dupont Circle	Woodley Park-Zoo/Adams Morgan	1.19	2.00
East Falls Church	Addison Road-Seat Pleasant	15.46	6.00
East Falls Church	Anacostia	10.22	4.90
East Falls Church	Archives-Navy Memorial-Penn Quarter	7.88	3.95
East Falls Church	Arlington Cemetery	5.56	3.00
East Falls Church	Ashburn	21.76	6.00
East Falls Church	Ballston-MU	2.43	2.00
East Falls Church	Benning Road	13.03	6.00
East Falls Church	Bethesda	11.39	5.35
East Falls Church	Braddock Road	9.89	4.75
East Falls Church	Branch Ave	16.10	6.00
East Falls Church	Brookland-CUA	10.54	5.00
East Falls Church	Capitol Heights	14.49	6.00
East Falls Church	Capitol South	9.04	4.40
East Falls Church	Cheverly	14.51	6.00
East Falls Church	Clarendon	3.42	2.15
